timestamp,src_ip,dst_ip,src_port,dst_port,protocol,length,suspicious,suspicious_reason
2026-07-18 00:27:17,162.244.34.11,192.168.18.71,8886,56530,TCP,66,False,
2026-07-18 00:27:17,167.82.49.91,192.168.18.71,443,61879,HTTPS,93,False,
2026-07-18 00:27:17,192.168.18.71,167.82.49.91,61879,443,HTTPS,89,False,
2026-07-18 00:27:17,192.168.18.71,167.82.49.91,61879,443,HTTPS,89,False,
2026-07-18 00:27:17,103.66.180.185,192.168.18.71,9076,53303,TCP,54,False,
2026-07-18 00:27:17,84.32.102.196,192.168.18.71,443,61711,HTTPS,78,False,
2026-07-18 00:27:17,192.168.18.71,84.32.102.196,61711,443,HTTPS,82,False,
2026-07-18 00:27:17,103.66.180.185,192.168.18.71,9076,53304,TCP,66,False,
2026-07-18 00:27:17,192.168.18.71,103.66.180.185,53304,9076,TCP,54,False,
2026-07-18 00:27:18,167.82.49.91,192.168.18.71,443,61879,HTTPS,54,False,
2026-07-18 00:27:18,167.82.49.91,192.168.18.71,443,61879,HTTPS,54,False,
2026-07-18 00:27:18,192.168.18.71,142.251.154.119,60136,443,UDP,71,False,
2026-07-18 00:27:18,142.251.154.119,192.168.18.71,443,60136,UDP,66,False,
2026-07-18 00:27:18,103.66.180.185,192.168.18.71,9076,53304,TCP,55,False,
2026-07-18 00:27:18,192.168.18.71,103.66.180.185,53304,9076,TCP,102,False,
2026-07-18 00:27:18,84.32.102.196,192.168.18.71,443,61711,HTTPS,54,False,
2026-07-18 00:27:18,192.168.18.71,84.32.102.196,61711,443,HTTPS,102,False,
2026-07-18 00:27:18,103.66.180.185,192.168.18.71,9076,53304,TCP,54,False,
2026-07-18 00:27:18,103.66.180.185,192.168.18.71,9076,53304,TCP,54,False,
2026-07-18 00:27:18,192.168.18.71,103.66.180.185,53304,9076,TCP,54,False,
2026-07-18 00:27:18,192.168.18.71,103.66.180.185,53304,9076,TCP,54,False,
2026-07-18 00:27:18,192.168.18.71,103.66.180.185,53305,9076,TCP,66,False,
2026-07-18 00:27:18,84.32.102.196,192.168.18.71,443,61711,HTTPS,54,False,
2026-07-18 00:27:18,192.168.18.71,185.162.128.94,56526,8886,TCP,55,False,
2026-07-18 00:27:18,150.171.27.10,192.168.18.71,443,60965,HTTPS,54,False,
2026-07-18 00:27:18,192.168.18.71,103.66.180.185,137,137,UDP,92,False,
2026-07-18 00:27:18,192.168.18.71,103.66.180.185,137,137,UDP,92,False,
2026-07-18 00:27:18,103.66.180.185,192.168.18.71,9076,53304,TCP,54,False,
2026-07-18 00:27:18,162.244.34.4,192.168.18.71,8886,56533,TCP,57,False,
2026-07-18 00:27:18,192.168.18.71,162.244.34.4,56533,8886,TCP,57,False,
2026-07-18 00:27:18,185.162.128.94,192.168.18.71,8886,56526,TCP,66,False,
2026-07-18 00:27:18,104.26.8.82,192.168.18.71,443,63880,HTTPS,54,False,
2026-07-18 00:27:18,192.168.18.71,104.26.8.82,63880,443,HTTPS,54,False,
2026-07-18 00:27:18,162.244.34.4,192.168.18.71,8886,56533,TCP,54,False,
2026-07-18 00:27:33,192.168.18.1,239.255.255.250,56081,1900,UDP,175,False,
2026-07-18 00:27:33,192.168.18.71,160.79.104.10,62119,443,HTTPS,55,False,
2026-07-18 00:27:33,192.168.18.71,160.79.104.10,50167,443,HTTPS,55,False,
2026-07-18 00:27:33,160.79.104.10,192.168.18.71,443,62119,HTTPS,66,False,
2026-07-18 00:27:33,160.79.104.10,192.168.18.71,443,50167,HTTPS,66,False,
2026-07-18 00:27:33,69.173.144.138,192.168.18.71,443,64807,HTTPS,54,False,
2026-07-18 00:27:33,192.168.18.71,69.173.144.138,64807,443,HTTPS,54,False,
2026-07-18 00:27:33,192.168.18.71,162.244.34.4,56533,8886,TCP,55,False,
2026-07-18 00:27:33,162.244.34.42,192.168.18.71,8886,49622,TCP,57,False,
2026-07-18 00:27:33,192.168.18.71,162.244.34.42,49622,8886,TCP,57,False,
2026-07-18 00:27:33,103.66.180.185,192.168.18.71,9076,53331,TCP,54,False,
2026-07-18 00:27:33,103.66.180.185,192.168.18.71,9076,53331,TCP,54,False,
2026-07-18 00:27:33,192.168.18.71,103.66.180.185,53331,9076,TCP,54,False,
2026-07-18 00:27:33,192.168.18.71,103.66.180.185,53331,9076,TCP,54,False,
2026-07-18 00:27:33,192.168.18.71,103.66.180.185,53332,9076,TCP,66,False,
2026-07-18 00:27:33,4.150.223.98,192.168.18.71,443,63830,HTTPS,54,False,
2026-07-18 00:27:33,192.168.18.71,4.150.223.98,63830,443,HTTPS,54,False,
2026-07-18 00:27:33,103.66.180.185,192.168.18.71,9076,53331,TCP,54,False,
2026-07-18 00:27:33,103.66.180.185,192.168.18.71,9076,53332,TCP,66,False,
2026-07-18 00:27:33,192.168.18.71,103.66.180.185,53332,9076,TCP,54,False,
2026-07-18 00:27:33,192.168.18.71,20.205.69.80,52037,443,HTTPS,55,False,
2026-07-18 00:27:33,192.168.18.71,84.32.102.196,61711,443,HTTPS,102,False,
2026-07-18 00:27:33,192.168.18.1,239.255.255.250,56081,1900,UDP,175,False,
2026-07-18 00:27:34,162.244.34.4,192.168.18.71,8886,56533,TCP,54,False,
2026-07-18 00:27:34,192.168.18.71,162.244.34.4,56533,8886,TCP,54,False,
2026-07-18 00:27:34,103.66.180.185,192.168.18.71,9076,53332,TCP,55,False,
2026-07-18 00:27:34,192.168.18.71,103.66.180.185,53332,9076,TCP,102,False,
2026-07-18 00:27:34,20.205.69.80,192.168.18.71,443,52037,HTTPS,66,False,
2026-07-18 00:27:34,162.244.34.42,192.168.18.71,8886,49622,TCP,54,False,
2026-07-18 00:27:34,162.244.34.4,192.168.18.71,8886,56533,TCP,66,False,
2026-07-18 00:27:34,192.168.18.71,34.149.66.163,62866,443,HTTPS,55,False,
2026-07-18 00:27:34,84.32.102.196,192.168.18.71,443,61711,HTTPS,54,False,
2026-07-18 00:27:34,103.66.180.185,192.168.18.71,9076,53332,TCP,54,False,
2026-07-18 00:27:34,103.66.180.185,192.168.18.71,9076,53332,TCP,54,False,
2026-07-18 00:27:34,192.168.18.71,103.66.180.185,53332,9076,TCP,54,False,
2026-07-18 00:27:34,192.168.18.71,103.66.180.185,53332,9076,TCP,54,False,
2026-07-18 00:27:34,192.168.18.71,103.66.180.185,53333,9076,TCP,66,False,
2026-07-18 00:27:34,188.42.122.100,192.168.18.71,443,56892,HTTPS,54,False,
2026-07-18 00:27:34,192.168.18.71,188.42.122.100,56892,443,HTTPS,54,False,
2026-07-18 00:27:34,34.149.66.163,192.168.18.71,443,62866,HTTPS,66,False,
2026-07-18 00:27:34,103.66.180.185,192.168.18.71,9076,53332,TCP,54,False,
2026-07-18 00:27:34,103.66.180.185,192.168.18.71,9076,53333,TCP,66,False,
2026-07-18 00:27:34,192.168.18.71,103.66.180.185,53333,9076,TCP,54,False,
2026-07-18 00:27:34,103.66.180.185,192.168.18.71,9076,53333,TCP,55,False,
2026-07-18 00:27:34,192.168.18.71,103.66.180.185,53333,9076,TCP,102,False,
2026-07-18 00:27:34,103.66.180.185,192.168.18.71,9076,53333,TCP,54,False,
2026-07-18 00:27:34,103.66.180.185,192.168.18.71,9076,53333,TCP,54,False,
2026-07-18 00:27:34,192.168.18.71,103.66.180.185,53333,9076,TCP,54,False,
2026-07-18 00:27:34,192.168.18.71,103.66.180.185,53333,9076,TCP,54,False,
2026-07-18 00:27:34,192.168.18.71,103.66.180.185,53334,9076,TCP,66,False,
2026-07-18 00:27:34,103.66.180.185,192.168.18.71,9076,53334,TCP,66,False,
2026-07-18 00:27:34,192.168.18.71,103.66.180.185,53334,9076,TCP,54,False,
2026-07-18 00:27:34,52.110.18.19,192.168.18.71,443,64908,HTTPS,54,False,
2026-07-18 00:27:34,192.168.18.71,52.110.18.19,64908,443,HTTPS,54,False,
2026-07-18 00:27:34,103.66.180.185,192.168.18.71,9076,53333,TCP,54,False,
2026-07-18 00:27:34,103.66.180.185,192.168.18.71,9076,53334,TCP,55,False,
2026-07-18 00:27:34,192.168.18.71,103.66.180.185,53334,9076,TCP,102,False,
2026-07-18 00:27:35,103.66.180.185,192.168.18.71,9076,53334,TCP,54,False,
2026-07-18 00:27:35,103.66.180.185,192.168.18.71,9076,53334,TCP,54,False,
2026-07-18 00:27:35,192.168.18.71,103.66.180.185,53334,9076,TCP,54,False,
2026-07-18 00:27:35,192.168.18.71,103.66.180.185,53334,9076,TCP,54,False,
2026-07-18 00:27:35,192.168.18.71,103.66.180.185,53335,9076,TCP,66,False,
2026-07-18 00:27:35,59.103.92.33,192.168.18.71,443,51646,HTTPS,54,False,
2026-07-18 00:27:35,192.168.18.71,59.103.92.33,51646,443,HTTPS,54,False,
2026-07-18 00:27:35,192.168.18.71,162.244.34.43,56534,8886,TCP,55,False,
2026-07-18 00:27:35,103.66.180.185,192.168.18.71,9076,53334,TCP,54,False,
2026-07-18 00:27:35,192.168.18.71,103.66.180.185,137,137,UDP,92,False,
2026-07-18 00:27:35,192.168.18.71,103.66.180.185,137,137,UDP,92,False,
2026-07-18 00:27:35,103.66.180.185,192.168.18.71,9076,53335,TCP,66,False,
2026-07-18 00:27:35,192.168.18.71,103.66.180.185,53335,9076,TCP,54,False,
2026-07-18 00:27:35,185.162.130.26,192.168.18.71,8886,56538,TCP,57,False,
2026-07-18 00:27:35,192.168.18.71,185.162.130.26,56538,8886,TCP,57,False,
2026-07-18 00:27:35,162.244.34.43,192.168.18.71,8886,56534,TCP,66,False,
2026-07-18 00:27:35,103.66.180.185,192.168.18.71,9076,53335,TCP,55,False,
2026-07-18 00:27:35,192.168.18.71,103.66.180.185,53335,9076,TCP,102,False,
2026-07-18 00:27:35,185.162.130.26,192.168.18.71,8886,56538,TCP,54,False,
2026-07-18 00:27:35,103.66.180.185,192.168.18.71,9076,53335,TCP,54,False,
2026-07-18 00:27:35,192.168.18.71,103.66.180.185,53335,9076,TCP,54,False,
2026-07-18 00:27:35,192.168.18.71,103.66.180.185,53335,9076,TCP,54,False,
2026-07-18 00:27:35,192.168.18.71,103.66.180.185,53336,9076,TCP,66,False,
2026-07-18 00:27:35,103.66.180.185,192.168.18.71,9076,53335,TCP,54,False,
2026-07-18 00:27:35,192.168.18.71,103.66.180.185,53335,9076,TCP,54,False,
2026-07-18 00:27:35,103.66.180.185,192.168.18.71,9076,53336,TCP,66,False,
2026-07-18 00:27:35,192.168.18.71,103.66.180.185,53336,9076,TCP,54,False,
2026-07-18 00:27:35,103.66.180.185,192.168.18.71,9076,53335,TCP,54,False,
2026-07-18 00:27:35,103.66.180.185,192.168.18.71,9076,53336,TCP,55,False,
2026-07-18 00:27:35,192.168.18.71,103.66.180.185,53336,9076,TCP,102,False,
2026-07-18 00:27:35,103.66.180.185,192.168.18.71,9076,53336,TCP,54,False,
2026-07-18 00:27:35,103.66.180.185,192.168.18.71,9076,53336,TCP,54,False,
2026-07-18 00:27:35,192.168.18.71,103.66.180.185,53336,9076,TCP,54,False,
2026-07-18 00:27:35,192.168.18.71,103.66.180.185,53336,9076,TCP,54,False,
2026-07-18 00:27:35,192.168.18.71,103.66.180.185,53337,9076,TCP,66,False,
2026-07-18 00:27:35,192.168.18.71,84.32.102.196,61711,443,HTTPS,102,False,
2026-07-18 00:27:36,103.66.180.185,192.168.18.71,9076,53336,TCP,54,False,
2026-07-18 00:27:36,192.168.18.71,239.255.255.250,,,OTHER,46,True,Unknown protocol
2026-07-18 00:27:36,84.32.102.196,192.168.18.71,443,61711,HTTPS,54,False,
2026-07-18 00:27:36,103.66.180.185,192.168.18.71,9076,53337,TCP,66,False,
2026-07-18 00:27:36,192.168.18.71,103.66.180.185,53337,9076,TCP,54,False,
2026-07-18 00:27:36,103.66.180.185,192.168.18.71,9076,53337,TCP,55,False,
2026-07-18 00:27:36,192.168.18.71,103.66.180.185,53337,9076,TCP,102,False,
2026-07-18 00:27:36,192.168.18.71,178.63.135.28,53042,8018,TCP,82,False,
2026-07-18 00:27:36,192.168.18.71,152.233.42.1,61712,8018,TCP,82,False,
2026-07-18 00:27:36,192.168.18.71,95.177.89.193,54727,8018,TCP,82,False,
2026-07-18 00:27:36,192.168.18.71,152.233.45.113,64033,8018,TCP,82,False,
2026-07-18 00:27:36,103.66.180.185,192.168.18.71,9076,53337,TCP,54,False,
2026-07-18 00:27:36,103.66.180.185,192.168.18.71,9076,53337,TCP,54,False,
2026-07-18 00:27:36,192.168.18.71,103.66.180.185,53337,9076,TCP,54,False,
2026-07-18 00:27:36,192.168.18.71,103.66.180.185,53337,9076,TCP,54,False,
2026-07-18 00:27:36,192.168.18.71,103.66.180.185,53338,9076,TCP,66,False,
2026-07-18 00:27:36,192.168.18.71,51.132.193.104,49850,443,HTTPS,55,False,
2026-07-18 00:27:36,95.177.89.193,192.168.18.71,8018,54727,TCP,78,False,
2026-07-18 00:27:36,178.63.135.28,192.168.18.71,8018,53042,TCP,78,False,
2026-07-18 00:27:36,192.168.18.71,95.177.89.193,54727,8018,TCP,54,False,
2026-07-18 00:27:36,192.168.18.71,178.63.135.28,53042,8018,TCP,54,False,
2026-07-18 00:27:36,103.66.180.185,192.168.18.71,9076,53338,TCP,66,False,
2026-07-18 00:27:36,192.168.18.71,103.66.180.185,53338,9076,TCP,54,False,
2026-07-18 00:27:36,192.168.18.71,103.66.180.185,137,137,UDP,92,False,
2026-07-18 00:27:36,192.168.18.71,103.66.180.185,137,137,UDP,92,False,
2026-07-18 00:27:36,51.132.193.104,192.168.18.71,443,49850,HTTPS,66,False,
2026-07-18 00:27:36,152.233.42.1,192.168.18.71,8018,61712,TCP,78,False,
2026-07-18 00:27:36,192.168.18.71,152.233.42.1,61712,8018,TCP,54,False,
2026-07-18 00:27:36,103.66.180.185,192.168.18.71,9076,53338,TCP,55,False,
2026-07-18 00:27:36,192.168.18.71,103.66.180.185,53338,9076,TCP,102,False,
2026-07-18 00:27:36,185.223.94.98,192.168.18.71,8886,56521,TCP,57,False,
2026-07-18 00:27:36,192.168.18.71,185.223.94.98,56521,8886,TCP,57,False,
2026-07-18 00:27:36,103.66.180.185,192.168.18.71,9076,53337,TCP,54,False,
2026-07-18 00:27:36,152.233.45.113,192.168.18.71,8018,64033,TCP,78,False,
2026-07-18 00:27:36,103.66.180.185,192.168.18.71,9076,53338,TCP,54,False,
2026-07-18 00:27:36,103.66.180.185,192.168.18.71,9076,53338,TCP,54,False,
2026-07-18 00:27:36,192.168.18.71,103.66.180.185,53338,9076,TCP,54,False,
2026-07-18 00:27:36,192.168.18.71,103.66.180.185,53338,9076,TCP,54,False,
2026-07-18 00:27:36,192.168.18.71,103.66.180.185,53339,9076,TCP,66,False,
2026-07-18 00:27:36,192.168.18.71,152.233.45.113,64033,8018,TCP,54,False,
